Realization	utility	week	infra.
0	0	678	29
0	0	939	30
1	0	678	29
1	0	939	30
2	0	574	30
3	0	1930	30
4	0	626	29
4	0	1722	30
5	0	626	29
6	0	626	30
7	0	1513	30
8	0	730	29
8	0	1826	30
10	0	574	29
13	0	2087	30
14	0	521	29
15	0	574	29
16	0	626	29
17	0	626	29
18	0	469	29
20	0	574	29
20	0	2035	30
21	0	469	29
22	0	834	30
23	0	574	29
24	0	521	29
24	0	2087	30
25	0	2139	30
26	0	730	30
27	0	574	30
28	0	782	30
29	0	834	30
30	0	2035	30
31	0	626	29
32	0	1930	30
33	0	574	29
34	0	521	29
35	0	626	29
35	0	2139	30
36	0	730	29
37	0	730	29
38	0	626	29
39	0	626	29
40	0	626	29
40	0	1722	30
41	0	626	29
41	0	2139	30
42	0	730	29
43	0	521	29
45	0	730	29
46	0	521	29
47	0	1930	30
49	0	521	29
49	0	1826	30
52	0	834	30
53	0	521	29
53	0	1722	30
55	0	678	29
56	0	1982	30
57	0	574	29
57	0	1669	30
58	0	626	30
59	0	574	29
59	0	2295	30
60	0	1722	30
61	0	678	29
62	0	626	29
62	0	1878	30
63	0	782	30
65	0	626	30
66	0	1982	30
67	0	730	29
68	0	2295	30
69	0	678	30
70	0	574	30
71	0	1930	30
73	0	2191	30
74	0	2087	30
75	0	678	29
76	0	2087	30
77	0	2087	30
79	0	730	30
80	0	678	29
81	0	574	29
82	0	626	29
83	0	834	30
84	0	626	29
86	0	782	30
87	0	521	29
87	0	1669	30
88	0	678	30
89	0	678	29
90	0	1982	30
91	0	678	29
92	0	574	29
93	0	2139	30
95	0	730	29
96	0	834	30
97	0	1982	30
98	0	2243	30
99	0	834	30
100	0	1982	30
101	0	574	29
102	0	626	30
103	0	887	30
104	0	521	29
104	0	1930	30
106	0	730	30
107	0	626	29
107	0	1982	30
108	0	626	29
109	0	2087	30
110	0	626	29
111	0	626	29
112	0	574	29
113	0	521	29
114	0	678	29
116	0	2087	30
117	0	2087	30
118	0	1982	30
119	0	1982	30
120	0	730	30
121	0	1930	30
122	0	678	29
122	0	991	30
124	0	678	29
124	0	939	30
125	0	574	29
126	0	521	29
126	0	1095	30
127	0	626	29
