Realization	utility	week	infra.
0	0	678	29
0	0	991	30
1	0	678	29
2	0	626	30
3	0	1304	30
4	0	626	29
4	0	2087	30
5	0	626	29
6	0	678	30
7	0	887	30
8	0	730	29
9	0	1252	30
10	0	574	29
11	0	2191	30
12	0	1252	30
13	0	1252	30
14	0	521	29
15	0	574	29
16	0	626	29
17	0	626	29
18	0	469	29
19	0	1565	30
20	0	574	29
21	0	469	29
22	0	574	29
23	0	574	29
24	0	521	29
25	0	1408	30
26	0	782	30
27	0	626	30
28	0	834	30
29	0	887	30
30	0	1356	30
31	0	626	29
32	0	1356	30
33	0	574	29
34	0	521	29
35	0	626	29
36	0	678	29
37	0	730	29
38	0	626	29
39	0	626	29
40	0	626	29
41	0	626	29
42	0	730	29
43	0	521	29
44	0	1461	30
45	0	730	29
46	0	521	29
47	0	1252	30
48	0	1252	30
49	0	521	29
50	0	1408	30
51	0	1356	30
52	0	887	30
53	0	521	29
53	0	2295	30
55	0	678	29
56	0	1356	30
57	0	574	29
58	0	626	30
59	0	574	29
60	0	1252	30
61	0	678	29
62	0	626	29
63	0	626	30
64	0	1826	30
65	0	626	30
66	0	1356	30
67	0	730	29
68	0	1356	30
69	0	730	30
70	0	626	30
71	0	1356	30
72	0	1669	30
73	0	1408	30
74	0	1252	30
75	0	678	29
76	0	1356	30
77	0	1304	30
78	0	1304	30
79	0	782	30
80	0	678	29
81	0	574	29
82	0	626	29
83	0	887	30
84	0	626	29
85	0	1408	30
86	0	834	30
87	0	521	29
87	0	2087	30
88	0	730	30
89	0	678	29
90	0	1356	30
91	0	678	29
92	0	574	29
93	0	1304	30
94	0	1304	30
95	0	730	29
96	0	782	30
97	0	1252	30
98	0	1408	30
99	0	887	30
100	0	1252	30
101	0	574	29
102	0	678	30
103	0	574	29
104	0	521	29
105	0	1408	30
106	0	782	30
107	0	626	29
108	0	626	29
109	0	1304	30
110	0	626	29
111	0	626	29
112	0	574	29
113	0	521	29
114	0	626	29
115	0	1356	30
116	0	1408	30
117	0	1356	30
118	0	1304	30
119	0	1304	30
120	0	782	30
121	0	1252	30
122	0	678	29
123	0	1617	30
124	0	678	29
125	0	574	29
126	0	521	29
127	0	626	29
128	0	574	29
129	0	1252	30
130	0	469	29
131	0	626	29
132	0	626	29
133	0	678	30
134	0	1252	30
135	0	574	29
136	0	521	29
136	0	1148	30
137	0	730	30
138	0	626	29
139	0	678	29
139	0	1930	30
140	0	1408	30
141	0	574	29
142	0	626	29
143	0	1356	30
144	0	1982	30
145	0	1304	30
146	0	626	29
147	0	626	29
148	0	1356	30
149	0	626	29
150	0	521	29
151	0	782	30
152	0	626	30
153	0	574	29
154	0	626	29
155	0	574	29
156	0	574	29
158	0	521	29
159	0	626	29
160	0	730	30
161	0	1408	30
162	0	1252	30
163	0	887	30
164	0	521	29
165	0	678	30
166	0	1408	30
167	0	1252	30
168	0	2295	30
169	0	678	29
170	0	626	29
171	0	678	29
172	0	1252	30
173	0	1356	30
174	0	939	30
175	0	678	30
176	0	574	29
177	0	1513	30
178	0	2087	30
179	0	574	29
180	0	1252	30
181	0	574	29
182	0	574	30
183	0	521	29
184	0	730	29
185	0	730	29
186	0	2139	30
187	0	730	30
188	0	1252	30
189	0	678	29
190	0	1252	30
191	0	678	29
192	0	678	29
193	0	626	29
194	0	678	30
196	0	521	29
196	0	1774	30
197	0	2243	30
198	0	678	29
199	0	574	29
200	0	1408	30
201	0	1408	30
202	0	887	30
203	0	626	30
204	0	574	29
205	0	1356	30
206	0	574	29
206	0	1774	30
207	0	626	29
208	0	574	29
209	0	2139	30
210	0	574	30
211	0	1408	30
212	0	887	30
213	0	1408	30
214	0	782	30
215	0	1304	30
216	0	939	30
217	0	574	29
218	0	626	29
219	0	2087	30
220	0	1356	30
221	0	730	30
222	0	1252	30
223	0	626	30
224	0	730	29
225	0	626	29
225	0	2139	30
226	0	521	29
227	0	678	29
228	0	521	29
229	0	678	30
230	0	521	29
231	0	521	29
232	0	626	29
233	0	1356	30
235	0	1356	30
236	0	782	30
237	0	939	30
238	0	1252	30
239	0	887	30
240	0	574	29
241	0	626	30
242	0	678	29
243	0	521	29
243	0	2295	30
244	0	469	29
245	0	1304	30
246	0	1826	30
247	0	1461	30
248	0	574	29
249	0	626	29
250	0	574	29
251	0	521	29
252	0	887	30
253	0	574	29
254	0	1826	30
255	0	782	30
256	0	521	29
257	0	1252	30
258	0	678	29
259	0	574	29
260	0	574	30
262	0	574	29
263	0	626	29
264	0	626	29
265	0	678	29
266	0	574	29
267	0	574	29
268	0	1252	30
269	0	678	29
270	0	782	30
