Realization	utility	week	infra.
0	0	1774	16
3	0	2087	16
4	0	574	29
6	0	2087	16
8	0	1669	16
10	0	521	29
14	0	469	29
15	0	521	29
16	0	574	29
17	0	574	29
18	0	2243	16
20	0	1878	16
21	0	521	29
23	0	521	29
24	0	469	29
27	0	574	29
28	0	1669	16
32	0	2295	16
34	0	2035	16
35	0	1982	16
40	0	574	29
41	0	1826	16
42	0	1826	16
43	0	1930	16
46	0	574	29
49	0	1722	16
53	0	1513	16
53	0	2191	29
57	0	521	29
58	0	1461	16
59	0	521	29
62	0	574	29
67	0	1722	16
79	0	2243	16
80	0	2295	16
87	0	521	29
88	0	1774	16
92	0	2191	16
96	0	2191	16
102	0	1826	16
104	0	1722	16
106	0	1617	16
106	0	2295	30
107	0	574	29
108	0	574	29
110	0	1774	16
113	0	521	29
119	0	2295	16
122	0	1617	16
125	0	1356	17
126	0	574	29
127	0	1148	30
128	0	521	29
130	0	469	29
131	0	1669	16
131	0	1982	17
131	0	2243	29
132	0	574	29
134	0	1774	16
135	0	521	29
136	0	521	29
137	0	1617	16
138	0	574	29
139	0	1408	16
139	0	1722	30
141	0	521	29
146	0	574	29
147	0	2035	16
149	0	1513	16
150	0	1982	16
152	0	1356	16
153	0	2191	16
154	0	574	29
155	0	521	29
156	0	521	29
158	0	2087	16
159	0	574	29
164	0	469	29
165	0	1565	16
170	0	574	29
172	0	2087	16
174	0	2139	16
175	0	1826	16
176	0	521	29
179	0	574	29
181	0	521	29
183	0	574	29
185	0	1617	16
189	0	1722	16
189	0	2035	30
193	0	2035	16
196	0	521	29
198	0	1774	16
199	0	521	29
200	0	2243	16
203	0	2295	16
204	0	574	29
206	0	521	29
206	0	2087	30
207	0	1878	16
208	0	521	29
217	0	1774	16
224	0	2243	16
225	0	574	29
226	0	469	29
228	0	574	29
230	0	574	29
231	0	574	29
232	0	574	29
233	0	2243	16
240	0	574	29
241	0	1722	16
242	0	1722	16
243	0	521	29
244	0	574	29
248	0	521	29
249	0	574	29
250	0	521	29
251	0	2139	16
256	0	1826	16
258	0	2035	16
259	0	521	29
260	0	2087	16
262	0	1930	16
266	0	574	29
267	0	521	29
269	0	1722	16
271	0	1774	16
272	0	521	29
284	0	574	29
286	0	521	29
293	0	521	29
294	0	574	29
296	0	521	29
299	0	574	29
301	0	521	29
302	0	1878	16
303	0	469	29
304	0	521	29
306	0	574	29
309	0	521	29
310	0	1617	16
310	0	2191	29
315	0	1878	16
322	0	521	29
326	0	574	29
327	0	2087	16
330	0	1722	16
332	0	1200	17
333	0	574	29
335	0	574	29
336	0	2035	16
339	0	2295	16
341	0	2139	16
342	0	521	29
343	0	574	29
345	0	574	29
346	0	1617	16
346	0	2243	29
349	0	1461	16
351	0	574	29
353	0	574	29
354	0	469	29
356	0	2295	16
358	0	2191	16
361	0	2243	16
364	0	574	29
366	0	2295	16
367	0	521	29
368	0	574	29
369	0	574	29
371	0	574	29
377	0	2295	16
387	0	1513	16
387	0	1774	30
389	0	574	29
390	0	574	29
