Realization	utility	week	infra.
0	0	678	29
1	0	678	29
2	0	730	30
3	0	1408	30
4	0	626	29
4	0	1982	30
5	0	678	29
6	0	678	29
7	0	887	30
8	0	730	29
9	0	2243	30
10	0	574	29
12	0	1461	30
13	0	1304	30
14	0	521	29
15	0	574	29
16	0	626	29
17	0	626	29
18	0	574	29
19	0	2139	30
20	0	574	29
21	0	574	29
22	0	782	30
23	0	574	29
24	0	521	29
25	0	1826	30
26	0	730	30
27	0	626	29
28	0	730	30
29	0	730	30
30	0	1513	30
31	0	678	29
32	0	1408	30
33	0	730	30
34	0	730	30
35	0	678	29
36	0	730	29
37	0	730	29
38	0	678	29
39	0	678	29
40	0	626	29
40	0	1930	30
41	0	730	29
42	0	730	29
43	0	574	29
44	0	1826	30
45	0	730	29
46	0	626	29
47	0	1356	30
48	0	2243	30
49	0	730	30
50	0	1774	30
51	0	1513	29
52	0	887	30
53	0	678	29
53	0	2035	30
55	0	730	29
56	0	1408	30
57	0	574	29
57	0	1878	30
58	0	678	29
59	0	574	29
60	0	1356	30
61	0	678	29
62	0	626	29
63	0	730	30
64	0	2191	30
65	0	678	29
66	0	1200	29
67	0	730	29
68	0	1669	30
69	0	782	30
70	0	626	29
71	0	1408	30
73	0	1878	30
74	0	782	30
75	0	678	29
76	0	1617	30
77	0	1669	30
78	0	1565	30
79	0	730	29
80	0	678	29
81	0	678	29
82	0	730	30
83	0	1304	30
84	0	730	29
85	0	1878	30
86	0	1356	30
87	0	574	29
87	0	2035	30
88	0	730	30
89	0	730	30
90	0	1565	30
91	0	678	29
92	0	574	29
93	0	1513	30
94	0	2139	30
95	0	834	30
96	0	939	30
97	0	1408	30
98	0	1878	30
99	0	1304	30
100	0	1513	30
101	0	730	30
102	0	678	29
103	0	782	30
104	0	678	29
106	0	730	30
107	0	626	29
107	0	2243	30
108	0	626	29
109	0	1461	30
110	0	678	29
111	0	730	29
112	0	730	30
113	0	574	29
114	0	730	30
115	0	1669	30
116	0	1252	29
117	0	1617	30
118	0	1461	30
119	0	1148	29
120	0	730	29
121	0	1095	29
122	0	678	29
123	0	2191	30
124	0	678	29
125	0	678	29
126	0	626	29
127	0	678	29
128	0	626	29
129	0	1356	30
130	0	521	29
131	0	678	29
131	0	2139	30
132	0	626	29
133	0	730	30
134	0	730	29
135	0	574	29
136	0	574	29
136	0	1148	30
137	0	730	30
138	0	626	29
138	0	2035	30
139	0	678	29
139	0	1878	30
140	0	2035	30
141	0	574	29
141	0	1878	30
142	0	626	29
143	0	1461	30
145	0	1408	30
146	0	626	29
147	0	626	29
148	0	1565	30
149	0	626	29
150	0	678	29
151	0	782	30
152	0	730	30
153	0	730	30
154	0	626	29
155	0	574	29
156	0	574	29
158	0	678	29
159	0	626	29
159	0	2087	30
160	0	730	30
161	0	1826	30
162	0	991	29
163	0	1356	30
164	0	521	29
165	0	730	30
166	0	2087	30
167	0	1408	30
169	0	678	29
170	0	626	29
171	0	834	30
172	0	1304	30
173	0	1565	30
174	0	730	30
175	0	730	30
176	0	574	29
177	0	1930	30
178	0	2243	30
179	0	626	29
180	0	2191	30
181	0	574	29
182	0	730	30
183	0	626	29
184	0	1356	30
185	0	730	29
187	0	730	30
188	0	1461	30
189	0	730	29
189	0	2295	30
190	0	1356	30
191	0	678	29
192	0	730	29
193	0	730	30
194	0	678	29
196	0	574	29
196	0	1722	30
198	0	678	29
199	0	574	29
200	0	1408	30
201	0	1669	29
202	0	887	30
203	0	730	30
204	0	626	29
205	0	1200	29
206	0	574	29
206	0	1148	30
207	0	678	29
208	0	574	29
210	0	574	29
211	0	1722	30
212	0	782	30
213	0	1878	30
214	0	730	30
215	0	1461	30
216	0	887	30
217	0	1095	29
218	0	730	30
220	0	1669	30
221	0	730	30
222	0	2139	30
223	0	730	30
224	0	782	30
225	0	626	29
