Realization	utility	week	infra.
0	0	678	29
0	0	991	30
1	0	678	29
1	0	991	30
2	0	834	29
3	0	1252	29
4	0	834	29
4	0	2035	30
5	0	730	29
6	0	469	29
7	0	1513	29
8	0	1095	29
10	0	730	29
12	0	1722	29
13	0	1617	29
14	0	678	29
15	0	782	29
16	0	730	29
17	0	730	29
18	0	782	29
19	0	1982	29
20	0	834	29
21	0	678	29
21	0	991	30
22	0	1408	29
23	0	730	29
24	0	730	29
25	0	2139	29
26	0	1148	29
27	0	678	29
28	0	626	29
28	0	2295	30
29	0	1304	29
30	0	1356	29
31	0	887	29
32	0	1200	29
33	0	1617	29
34	0	521	29
35	0	782	29
36	0	782	29
37	0	1826	29
38	0	939	29
39	0	887	29
40	0	626	29
40	0	1878	30
41	0	1304	29
42	0	1095	29
43	0	730	29
44	0	2087	29
45	0	1043	29
46	0	887	29
47	0	1669	29
49	0	887	29
50	0	2087	29
51	0	2139	29
52	0	1461	29
53	0	782	29
53	0	1982	30
55	0	887	29
56	0	1722	29
57	0	574	29
57	0	1774	30
58	0	939	29
59	0	834	29
60	0	1617	29
61	0	887	29
62	0	991	29
62	0	2243	30
63	0	521	29
64	0	2035	29
65	0	574	29
66	0	1200	29
67	0	626	29
68	0	1930	29
69	0	1356	29
70	0	991	29
71	0	1200	29
73	0	2139	29
74	0	1356	29
75	0	730	29
76	0	1461	29
77	0	1982	29
78	0	1826	29
79	0	1304	29
80	0	887	29
81	0	991	29
82	0	1669	29
83	0	1565	29
84	0	887	29
85	0	2191	29
86	0	1617	29
87	0	782	29
87	0	1826	30
88	0	1200	29
89	0	1304	29
90	0	1826	29
92	0	782	29
93	0	1774	29
94	0	2295	29
95	0	1356	29
96	0	1513	29
97	0	1722	29
98	0	2191	29
99	0	1617	29
100	0	1774	29
101	0	939	29
102	0	991	29
103	0	1408	29
104	0	469	29
106	0	574	29
106	0	2035	30
107	0	626	29
107	0	2191	30
108	0	730	29
109	0	1774	29
110	0	678	29
111	0	1826	29
112	0	574	29
113	0	626	29
114	0	1200	29
115	0	1930	29
116	0	1930	29
117	0	1878	29
118	0	1304	29
119	0	1774	29
120	0	1356	29
121	0	1722	29
122	0	730	29
122	0	2087	30
124	0	730	29
125	0	834	29
126	0	626	29
127	0	678	29
128	0	626	29
129	0	1669	29
130	0	834	29
131	0	939	29
131	0	2139	30
132	0	626	29
133	0	1148	29
134	0	1356	29
135	0	730	29
136	0	574	29
136	0	1774	30
137	0	574	29
138	0	626	29
138	0	1982	30
139	0	782	29
139	0	1774	30
141	0	834	29
141	0	1148	30
142	0	1304	29
143	0	1356	29
145	0	1356	29
146	0	887	29
147	0	939	29
148	0	1826	29
149	0	626	29
149	0	1878	30
150	0	782	29
151	0	1356	29
152	0	834	29
152	0	2295	30
153	0	574	29
154	0	834	29
155	0	626	29
155	0	2191	30
156	0	782	29
156	0	2243	30
158	0	887	29
159	0	626	29
159	0	2035	30
160	0	1148	29
161	0	2087	29
162	0	1565	29
163	0	1669	29
164	0	887	29
165	0	887	29
167	0	1722	29
169	0	834	29
170	0	730	29
170	0	1878	30
171	0	1408	29
172	0	1200	29
173	0	1774	29
174	0	1304	29
175	0	887	29
175	0	2243	30
176	0	574	29
177	0	2191	29
179	0	1043	29
181	0	730	29
182	0	574	29
183	0	730	29
184	0	1617	29
185	0	834	29
187	0	626	29
188	0	1565	29
189	0	1095	29
190	0	1252	29
191	0	730	29
192	0	1200	29
193	0	1200	29
194	0	574	29
196	0	678	29
196	0	991	30
198	0	1148	29
199	0	730	29
199	0	2243	30
200	0	1252	29
201	0	1930	29
202	0	1513	29
203	0	626	29
204	0	887	29
205	0	1774	29
206	0	678	29
206	0	991	30
207	0	678	29
208	0	678	29
210	0	469	29
211	0	1982	29
212	0	1304	29
213	0	2087	29
214	0	1356	29
215	0	1356	29
216	0	1461	29
217	0	1356	29
218	0	887	29
220	0	1930	29
221	0	521	29
222	0	2087	29
223	0	1356	29
224	0	1356	29
225	0	730	29
225	0	1043	30
226	0	834	29
227	0	1356	29
228	0	678	29
228	0	2035	30
229	0	574	29
230	0	678	29
231	0	730	29
232	0	834	29
233	0	1304	29
235	0	1982	29
236	0	1461	29
237	0	1356	29
238	0	1617	29
239	0	1722	29
240	0	678	29
240	0	2191	30
241	0	574	29
242	0	1043	29
243	0	626	29
243	0	1878	30
244	0	782	29
245	0	1669	29
248	0	834	29
249	0	626	29
250	0	626	29
250	0	1930	30
251	0	939	29
252	0	1930	29
253	0	1304	29
255	0	1408	29
256	0	574	29
257	0	1669	29
258	0	678	29
258	0	991	30
259	0	730	29
