Realization	utility	week	infra.
0	0	782	29
1	0	782	29
3	0	2035	29
4	0	1148	29
5	0	887	29
6	0	1617	29
7	0	1617	29
8	0	1304	29
10	0	521	29
14	0	469	29
15	0	521	29
16	0	574	29
17	0	574	29
18	0	887	29
20	0	521	29
21	0	521	29
23	0	521	29
24	0	469	29
27	0	574	29
28	0	1356	29
29	0	2295	29
30	0	1774	29
32	0	1461	29
34	0	1565	29
35	0	1774	29
36	0	1722	29
39	0	2139	29
40	0	574	29
41	0	1565	29
42	0	1356	29
43	0	1304	29
45	0	1408	29
46	0	939	29
49	0	1252	29
53	0	1148	29
57	0	521	29
58	0	1148	29
59	0	521	29
62	0	1304	29
63	0	1461	29
65	0	1669	29
67	0	1356	29
69	0	1513	29
75	0	1565	29
77	0	2139	29
79	0	2139	29
80	0	2191	29
81	0	2087	29
84	0	1930	29
87	0	521	29
88	0	1356	29
89	0	1617	29
92	0	887	29
95	0	2295	29
96	0	1461	29
99	0	2295	29
102	0	2087	29
104	0	1461	29
106	0	1200	29
107	0	574	29
108	0	574	29
110	0	991	29
113	0	521	29
116	0	2139	29
118	0	1565	29
119	0	1774	29
122	0	834	29
125	0	1252	29
126	0	574	29
127	0	887	29
128	0	574	29
131	0	1408	29
132	0	574	29
133	0	1565	29
135	0	521	29
136	0	521	29
137	0	1565	29
138	0	574	29
139	0	939	29
141	0	521	29
142	0	574	29
143	0	1722	29
145	0	1722	29
146	0	574	29
147	0	1461	29
149	0	887	29
150	0	1513	29
151	0	2295	29
152	0	1200	29
153	0	2243	29
154	0	1095	29
155	0	574	29
156	0	521	29
158	0	1408	29
159	0	574	29
160	0	1722	29
162	0	1461	29
164	0	469	29
165	0	1148	29
169	0	887	29
170	0	574	29
172	0	1565	29
174	0	1565	29
175	0	1408	29
176	0	521	29
179	0	574	29
181	0	574	29
183	0	574	29
185	0	1304	29
187	0	1461	29
189	0	1200	29
190	0	1722	29
191	0	887	29
192	0	1304	29
193	0	1878	29
196	0	521	29
198	0	1461	29
199	0	521	29
200	0	1722	29
202	0	1408	29
203	0	1669	29
204	0	574	29
205	0	2243	29
206	0	521	29
207	0	939	29
208	0	574	29
210	0	521	29
212	0	1513	29
217	0	1722	29
218	0	1513	29
221	0	1617	29
224	0	1565	29
225	0	574	29
226	0	469	29
227	0	2139	29
228	0	574	29
229	0	1461	29
230	0	574	29
231	0	469	29
232	0	574	29
233	0	1722	29
240	0	574	29
241	0	1513	29
242	0	1304	29
243	0	574	29
244	0	574	29
248	0	521	29
249	0	887	29
250	0	574	29
251	0	1878	29
256	0	1565	29
258	0	782	29
259	0	521	29
260	0	2035	29
262	0	1408	29
266	0	574	29
267	0	834	29
268	0	1461	29
269	0	1148	29
271	0	1252	29
272	0	521	29
280	0	2243	29
283	0	1722	29
284	0	782	29
285	0	1669	29
286	0	521	29
292	0	2295	29
293	0	521	29
294	0	574	29
295	0	2087	29
296	0	1408	29
