Realization	utility	week	infra.
0	0	678	29
1	0	678	29
2	0	782	29
3	0	1461	30
4	0	626	29
4	0	2139	30
5	0	678	29
6	0	678	29
7	0	1356	30
8	0	730	29
10	0	574	29
12	0	1826	30
13	0	1565	30
14	0	521	29
15	0	574	29
16	0	626	29
17	0	626	29
18	0	678	29
19	0	1878	30
20	0	574	29
21	0	574	29
22	0	887	29
23	0	574	29
24	0	521	29
25	0	1774	30
26	0	782	29
27	0	626	29
28	0	834	29
29	0	887	29
30	0	1669	30
31	0	678	29
32	0	1461	30
33	0	782	29
34	0	782	29
35	0	626	29
36	0	678	29
37	0	730	29
38	0	678	29
39	0	678	29
40	0	626	29
40	0	2087	30
41	0	887	29
42	0	1304	30
43	0	574	29
44	0	1774	30
45	0	730	29
46	0	626	29
47	0	1461	30
49	0	678	29
50	0	1669	30
51	0	1774	30
52	0	887	29
53	0	678	29
53	0	2191	30
55	0	730	29
56	0	1461	30
57	0	574	29
58	0	678	29
59	0	574	29
60	0	1826	30
61	0	678	29
62	0	626	29
63	0	834	29
64	0	1878	30
65	0	678	29
66	0	1669	30
67	0	730	29
68	0	1669	30
69	0	1304	30
70	0	626	29
71	0	1461	30
72	0	1722	30
73	0	1722	30
74	0	1461	30
75	0	678	29
76	0	1722	30
77	0	1722	30
78	0	1826	30
79	0	887	29
80	0	678	29
81	0	678	29
82	0	730	29
83	0	1356	30
84	0	678	29
85	0	1617	30
86	0	1304	30
87	0	574	29
87	0	2243	30
88	0	730	29
89	0	730	29
90	0	1669	30
91	0	678	29
92	0	574	29
93	0	1565	30
94	0	2191	30
95	0	1461	30
96	0	1252	30
97	0	1722	30
98	0	1774	30
99	0	1461	30
100	0	1722	30
101	0	782	29
102	0	678	29
103	0	1356	30
104	0	678	29
106	0	782	29
107	0	626	29
108	0	626	29
109	0	1513	30
110	0	626	29
111	0	782	29
112	0	887	29
113	0	574	29
114	0	782	29
115	0	1669	30
116	0	1722	30
117	0	1669	30
118	0	1513	30
119	0	1461	30
120	0	782	29
121	0	1356	30
122	0	678	29
123	0	1722	30
124	0	678	29
125	0	678	29
126	0	521	29
127	0	678	29
128	0	574	29
129	0	1461	30
130	0	521	29
131	0	678	29
132	0	626	29
133	0	782	29
134	0	1252	30
135	0	574	29
136	0	574	29
136	0	1826	30
137	0	730	29
138	0	626	29
138	0	2191	30
139	0	678	29
139	0	2035	30
140	0	2139	30
141	0	574	29
142	0	939	29
143	0	1617	30
144	0	2035	30
145	0	1461	30
146	0	626	29
147	0	626	29
148	0	1669	30
149	0	626	29
150	0	521	29
151	0	1356	30
152	0	626	29
153	0	730	29
154	0	626	29
155	0	574	29
156	0	574	29
158	0	678	29
159	0	626	29
159	0	2243	30
160	0	834	29
161	0	1669	30
162	0	1252	30
163	0	1461	30
164	0	521	29
165	0	730	29
166	0	1722	30
167	0	1774	30
169	0	678	29
170	0	626	29
171	0	1304	30
172	0	1356	30
173	0	1565	30
174	0	1304	30
175	0	782	29
176	0	574	29
177	0	1826	30
179	0	626	29
181	0	574	29
182	0	939	29
183	0	626	29
184	0	1826	30
185	0	730	29
187	0	887	29
188	0	2087	30
189	0	887	29
190	0	1461	30
191	0	678	29
192	0	730	29
193	0	730	29
194	0	678	29
196	0	574	29
196	0	1878	30
198	0	782	29
199	0	574	29
200	0	1461	30
201	0	1930	30
202	0	887	29
203	0	834	29
204	0	626	29
205	0	1617	30
206	0	574	29
206	0	1774	30
207	0	678	29
208	0	574	29
210	0	574	29
211	0	1722	30
212	0	887	29
213	0	1774	30
214	0	939	29
215	0	1617	30
217	0	1356	30
218	0	887	29
219	0	2139	30
220	0	1826	30
221	0	730	29
222	0	2139	30
223	0	730	29
224	0	939	29
225	0	626	29
225	0	2035	30
226	0	521	29
227	0	678	29
228	0	626	29
229	0	678	29
230	0	574	29
