Realization	utility	week	infra.
0	0	574	29
1	0	574	29
2	0	469	29
3	0	991	29
4	0	782	29
4	0	1982	30
5	0	574	29
6	0	469	29
7	0	834	29
8	0	1200	29
9	0	1774	29
10	0	521	29
11	0	2243	29
12	0	887	29
13	0	887	29
14	0	574	29
15	0	626	29
16	0	626	29
17	0	574	29
18	0	626	29
19	0	1722	29
20	0	626	29
21	0	574	29
22	0	678	29
23	0	626	29
24	0	626	29
25	0	1461	29
26	0	521	29
27	0	574	29
28	0	574	29
29	0	626	29
30	0	1148	29
31	0	782	29
32	0	939	29
33	0	678	29
34	0	574	29
35	0	678	29
36	0	626	29
37	0	1200	29
38	0	887	29
39	0	834	29
40	0	574	29
40	0	1878	30
41	0	574	29
42	0	1200	29
43	0	365	29
44	0	1461	29
45	0	678	29
46	0	678	29
47	0	939	29
48	0	1826	29
49	0	626	29
50	0	1408	29
51	0	1408	29
52	0	782	29
53	0	678	29
53	0	2087	30
55	0	834	29
56	0	991	29
57	0	521	29
57	0	1930	30
58	0	469	29
59	0	782	29
60	0	887	29
61	0	782	29
62	0	782	29
62	0	2295	30
63	0	521	29
64	0	1722	29
65	0	574	29
66	0	1148	29
67	0	574	29
68	0	1252	29
69	0	626	29
70	0	521	29
71	0	939	29
73	0	1461	29
74	0	626	29
75	0	626	29
76	0	1200	29
77	0	1252	29
78	0	1148	29
79	0	574	29
80	0	678	29
81	0	887	29
82	0	1408	29
83	0	887	29
84	0	782	29
85	0	1461	29
86	0	887	29
87	0	574	29
87	0	1982	30
88	0	521	29
89	0	574	29
90	0	1148	29
91	0	521	29
92	0	626	29
93	0	1095	29
94	0	1565	29
95	0	626	29
96	0	834	29
97	0	991	29
98	0	1461	29
99	0	887	29
100	0	1148	29
101	0	521	29
102	0	521	29
103	0	626	29
104	0	469	29
105	0	2035	29
106	0	574	29
106	0	2191	30
107	0	574	29
107	0	2243	30
108	0	574	29
109	0	991	29
110	0	626	29
111	0	887	29
112	0	574	29
113	0	626	29
114	0	782	29
115	0	1252	29
116	0	1200	29
117	0	1200	29
118	0	991	29
119	0	1095	29
120	0	626	29
121	0	991	29
122	0	626	29
123	0	1774	29
