Realization	utility	week	infra.
0	0	678	29
0	0	939	30
1	0	678	29
1	0	939	30
2	0	834	29
3	0	1669	30
4	0	834	29
4	0	1982	30
5	0	730	29
6	0	678	29
7	0	1304	30
8	0	834	29
10	0	574	29
12	0	2139	30
13	0	2035	30
14	0	521	29
15	0	574	29
16	0	626	29
17	0	626	29
18	0	574	29
19	0	2139	30
20	0	574	29
21	0	574	29
22	0	1408	30
23	0	574	29
24	0	521	29
25	0	1826	30
26	0	782	29
27	0	626	29
28	0	939	29
29	0	1408	30
30	0	1722	30
31	0	834	29
32	0	1617	30
33	0	782	29
34	0	887	29
35	0	730	29
36	0	730	29
37	0	1252	30
38	0	678	29
39	0	887	29
40	0	626	29
40	0	1826	30
41	0	1200	30
42	0	1252	30
43	0	730	29
44	0	1982	30
45	0	730	29
46	0	782	29
47	0	1408	30
49	0	730	29
50	0	1826	30
51	0	1722	30
52	0	887	29
53	0	678	29
53	0	2087	30
55	0	887	29
56	0	1617	30
57	0	574	29
57	0	1722	30
58	0	678	29
59	0	574	29
60	0	2087	30
61	0	782	29
62	0	730	29
63	0	834	29
65	0	678	29
66	0	1669	30
67	0	939	29
68	0	1826	30
69	0	1356	30
70	0	626	29
71	0	1617	30
73	0	1878	30
74	0	2087	30
75	0	730	29
76	0	1669	30
77	0	2035	30
78	0	1774	30
79	0	1304	30
80	0	782	29
81	0	678	29
82	0	730	29
83	0	1408	30
84	0	887	29
86	0	1408	30
87	0	574	29
87	0	1774	30
88	0	1200	30
89	0	730	29
90	0	1669	30
91	0	887	29
92	0	626	29
93	0	1774	30
94	0	2139	30
95	0	1408	30
96	0	1200	30
97	0	1669	30
98	0	2035	30
99	0	1461	30
100	0	1774	30
101	0	939	29
102	0	678	29
103	0	1304	30
104	0	678	29
106	0	782	29
106	0	2035	30
107	0	626	29
108	0	626	29
109	0	1669	30
110	0	678	29
111	0	887	29
112	0	1304	30
113	0	574	29
114	0	834	29
115	0	1774	30
116	0	1722	30
117	0	1878	30
118	0	1722	30
119	0	1617	30
120	0	782	29
121	0	1304	30
122	0	678	29
123	0	2295	30
124	0	730	29
125	0	678	29
126	0	626	29
127	0	678	29
128	0	626	29
