Realization	utility	week	infra.
0	0	887	29
0	0	1774	30
1	0	887	29
2	0	782	30
3	0	1200	30
4	0	730	30
5	0	574	29
6	0	678	30
7	0	1043	30
8	0	991	30
10	0	521	29
10	0	1043	30
12	0	1878	30
13	0	1826	30
14	0	469	29
14	0	991	30
15	0	521	29
15	0	2191	30
16	0	574	29
16	0	1878	30
17	0	574	29
17	0	1095	30
18	0	574	29
19	0	1878	30
20	0	678	30
21	0	469	29
21	0	991	30
22	0	1148	30
23	0	521	29
23	0	1095	30
24	0	521	29
24	0	1043	30
25	0	1565	30
26	0	730	30
27	0	574	29
27	0	1878	30
28	0	991	30
29	0	1095	30
30	0	1304	30
31	0	782	30
32	0	1148	30
33	0	730	30
34	0	1043	30
35	0	574	29
35	0	1878	30
36	0	574	29
37	0	887	30
38	0	834	30
39	0	574	29
39	0	2139	30
40	0	574	29
40	0	1095	30
41	0	887	30
42	0	991	30
43	0	574	29
43	0	1930	30
45	0	1304	29
45	0	2295	30
46	0	521	29
47	0	1252	30
48	0	2295	30
49	0	574	29
49	0	1826	30
50	0	1669	30
51	0	1878	30
52	0	2035	30
53	0	521	29
53	0	1095	30
55	0	834	30
56	0	1408	30
57	0	521	29
57	0	1043	30
58	0	782	30
59	0	521	29
59	0	1043	30
60	0	1826	30
61	0	1304	29
62	0	574	29
62	0	1826	30
63	0	782	30
64	0	1982	30
65	0	626	30
66	0	1252	30
67	0	834	30
68	0	1513	30
69	0	1095	30
70	0	678	30
71	0	1148	30
73	0	1826	30
74	0	1826	30
75	0	939	29
76	0	1513	30
77	0	1774	30
78	0	1513	30
79	0	834	30
80	0	1200	29
81	0	626	30
82	0	782	30
83	0	1200	30
84	0	782	30
86	0	1356	30
87	0	469	29
87	0	991	30
88	0	834	30
89	0	991	30
90	0	1252	30
91	0	782	30
92	0	521	29
92	0	1043	30
93	0	1513	30
94	0	2035	30
95	0	1722	30
96	0	1148	30
97	0	1461	30
98	0	1826	30
99	0	1200	30
100	0	1722	30
101	0	887	30
102	0	834	30
103	0	1043	30
104	0	626	30
106	0	939	30
107	0	574	29
107	0	1095	30
108	0	574	29
109	0	1461	30
110	0	574	29
110	0	1774	30
111	0	834	30
112	0	834	30
113	0	469	29
113	0	991	30
114	0	782	30
115	0	1513	30
116	0	1408	30
117	0	1513	30
118	0	1200	30
119	0	1200	30
120	0	1043	30
121	0	1408	30
122	0	939	29
122	0	1826	30
123	0	2139	30
124	0	887	29
124	0	1930	30
125	0	730	30
126	0	574	30
127	0	574	29
127	0	1095	30
128	0	521	29
128	0	1043	30
129	0	1148	30
130	0	626	30
131	0	730	30
132	0	574	29
133	0	782	30
134	0	1043	30
135	0	574	29
135	0	1930	30
136	0	469	29
136	0	991	30
137	0	834	30
138	0	574	29
138	0	1095	30
139	0	939	29
139	0	1826	30
140	0	1930	30
141	0	521	29
141	0	1043	30
142	0	1252	30
143	0	1252	30
145	0	1200	30
146	0	730	30
147	0	887	30
148	0	1356	30
149	0	574	29
149	0	1095	30
150	0	574	29
150	0	1982	30
151	0	1356	30
152	0	730	30
153	0	991	30
154	0	574	29
154	0	1095	30
155	0	521	29
155	0	1043	30
156	0	521	29
156	0	1043	30
158	0	626	30
159	0	574	29
159	0	1095	30
160	0	887	30
161	0	1826	30
162	0	1043	30
163	0	1617	30
164	0	574	29
165	0	730	30
166	0	1826	30
167	0	1617	30
169	0	887	29
170	0	574	29
170	0	1095	30
171	0	1461	30
172	0	1148	30
173	0	1408	30
174	0	1043	30
175	0	834	30
176	0	521	29
177	0	1722	30
178	0	2139	30
179	0	730	30
180	0	2191	30
181	0	521	29
181	0	1043	30
182	0	887	30
183	0	574	30
184	0	1617	30
185	0	730	30
186	0	2191	30
187	0	991	30
188	0	1826	30
189	0	1043	30
190	0	1200	30
191	0	887	29
192	0	782	30
193	0	678	30
194	0	730	30
196	0	469	29
196	0	991	30
198	0	730	30
199	0	521	29
199	0	1043	30
200	0	1200	30
201	0	1878	30
202	0	1148	30
203	0	991	30
204	0	574	29
204	0	1878	30
205	0	1408	30
206	0	521	29
206	0	1043	30
207	0	574	29
207	0	1095	30
208	0	521	29
208	0	2139	30
210	0	730	30
211	0	1669	30
212	0	1095	30
213	0	1617	30
215	0	1304	30
216	0	2191	30
217	0	1148	30
218	0	834	30
219	0	2295	30
220	0	1617	30
221	0	834	30
222	0	1878	30
223	0	1669	30
224	0	1200	30
225	0	574	29
225	0	1095	30
226	0	574	30
227	0	887	30
228	0	521	29
228	0	1043	30
229	0	1043	30
230	0	469	29
230	0	991	30
231	0	469	29
231	0	991	30
232	0	574	29
232	0	1095	30
233	0	1252	30
235	0	1669	30
236	0	1826	30
237	0	1356	30
239	0	1408	30
240	0	574	29
240	0	1095	30
241	0	991	30
242	0	834	30
243	0	469	29
243	0	991	30
244	0	521	29
244	0	1043	30
245	0	1304	30
248	0	521	29
248	0	1043	30
249	0	521	29
249	0	1043	30
250	0	521	29
250	0	1043	30
251	0	887	30
252	0	1878	30
253	0	1356	30
255	0	1148	30
256	0	1095	30
257	0	1252	30
258	0	887	29
258	0	2087	30
259	0	521	29
259	0	1043	30
260	0	521	29
262	0	991	30
263	0	2139	30
264	0	574	29
265	0	1200	29
266	0	574	29
266	0	2139	30
267	0	521	29
267	0	1043	30
268	0	1043	30
269	0	1043	29
269	0	1930	30
270	0	991	30
271	0	782	30
272	0	521	29
272	0	1043	30
274	0	1304	30
275	0	1878	30
277	0	1930	30
278	0	1669	30
279	0	1252	30
280	0	1304	30
282	0	1669	30
283	0	1200	30
284	0	574	29
284	0	1095	30
285	0	1148	30
286	0	521	29
286	0	1043	30
287	0	1304	30
288	0	1252	29
289	0	2191	30
291	0	834	30
292	0	1774	30
293	0	521	29
293	0	1043	30
294	0	574	29
295	0	1356	30
296	0	521	29
297	0	2139	30
298	0	1148	30
299	0	574	29
300	0	417	29
301	0	521	29
301	0	1043	30
302	0	1200	29
302	0	2087	30
303	0	469	29
303	0	991	30
304	0	521	29
304	0	1043	30
306	0	469	29
306	0	991	30
307	0	939	30
308	0	887	30
309	0	521	29
309	0	1043	30
310	0	782	30
311	0	1669	30
312	0	1304	30
313	0	1095	30
314	0	1304	30
315	0	887	30
317	0	1252	30
318	0	1722	30
319	0	1826	30
320	0	1200	30
321	0	887	29
322	0	521	30
323	0	1878	30
324	0	1356	30
325	0	1304	30
326	0	574	29
327	0	1095	30
328	0	1408	30
