Realization	utility	week	infra.
0	0	678	29
1	0	678	29
2	0	834	29
3	0	1356	29
4	0	834	29
4	0	2295	30
5	0	678	29
6	0	730	29
7	0	939	29
8	0	939	29
9	0	1461	29
10	0	574	29
12	0	939	29
13	0	939	29
14	0	521	29
15	0	574	29
16	0	678	29
17	0	626	29
18	0	678	29
19	0	1774	29
20	0	730	29
21	0	626	29
22	0	939	29
23	0	626	29
24	0	626	29
25	0	1565	29
26	0	939	29
27	0	678	29
28	0	939	29
29	0	939	29
30	0	1461	29
31	0	834	29
32	0	1356	29
33	0	939	29
34	0	939	29
35	0	678	29
36	0	782	29
37	0	939	29
38	0	939	29
39	0	887	29
40	0	626	29
41	0	939	29
42	0	939	29
43	0	730	29
44	0	1565	29
45	0	782	29
46	0	782	29
47	0	1356	29
48	0	1356	29
49	0	730	29
50	0	1565	29
51	0	1513	29
52	0	939	29
53	0	782	29
55	0	887	29
56	0	1461	29
57	0	521	29
58	0	834	29
59	0	574	29
60	0	939	29
61	0	834	29
62	0	626	29
63	0	939	29
64	0	2087	29
65	0	678	29
66	0	1461	29
67	0	939	29
68	0	1513	29
69	0	939	29
70	0	730	29
71	0	1513	29
72	0	2087	29
73	0	1565	29
74	0	939	29
75	0	678	29
76	0	1513	29
77	0	1461	29
78	0	1408	29
79	0	939	29
80	0	678	29
81	0	678	29
82	0	834	29
83	0	939	29
84	0	834	29
85	0	1565	29
86	0	939	29
87	0	678	29
88	0	939	29
89	0	939	29
90	0	1461	29
91	0	939	29
92	0	678	29
93	0	1408	29
94	0	1565	29
95	0	939	29
96	0	939	29
97	0	1356	29
98	0	1565	29
99	0	939	29
100	0	1356	29
101	0	939	29
102	0	887	29
103	0	939	29
104	0	678	29
105	0	2295	29
106	0	939	29
107	0	626	29
108	0	730	29
109	0	1356	29
110	0	678	29
111	0	939	29
112	0	939	29
113	0	678	29
114	0	939	29
115	0	1513	29
116	0	1513	29
117	0	1513	29
118	0	1356	29
119	0	1408	29
120	0	939	29
121	0	1461	29
122	0	678	29
123	0	1878	29
124	0	730	29
125	0	782	29
126	0	626	29
127	0	678	29
128	0	626	29
129	0	939	29
130	0	834	29
131	0	782	29
132	0	626	29
133	0	887	29
134	0	939	29
135	0	730	29
136	0	574	29
136	0	1722	30
137	0	939	29
138	0	678	29
139	0	730	29
139	0	2035	30
140	0	1617	29
141	0	574	29
142	0	939	29
143	0	1461	29
145	0	1356	29
146	0	782	29
147	0	939	29
148	0	1461	29
149	0	678	29
150	0	678	29
151	0	939	29
152	0	834	29
153	0	939	29
154	0	626	29
155	0	574	29
156	0	574	29
158	0	678	29
159	0	626	29
160	0	939	29
161	0	1565	29
162	0	939	29
163	0	1356	29
164	0	521	29
165	0	782	29
166	0	1722	29
167	0	1408	29
169	0	678	29
170	0	626	29
171	0	939	29
172	0	939	29
173	0	1461	29
174	0	939	29
175	0	887	29
176	0	574	29
177	0	1669	29
178	0	2191	29
179	0	782	29
180	0	1356	29
181	0	574	29
182	0	939	29
183	0	626	29
184	0	939	29
185	0	834	29
186	0	2295	29
187	0	939	29
188	0	939	29
189	0	939	29
190	0	939	29
191	0	730	29
192	0	834	29
193	0	730	29
194	0	782	29
196	0	574	29
196	0	2035	30
198	0	782	29
199	0	574	29
200	0	1356	29
201	0	1617	29
202	0	939	29
203	0	939	29
204	0	887	29
205	0	1408	29
206	0	574	29
206	0	1722	30
207	0	678	29
208	0	574	29
209	0	2243	29
210	0	887	29
211	0	1565	29
212	0	939	29
213	0	1565	29
214	0	939	29
215	0	1408	29
216	0	939	29
217	0	1356	29
218	0	939	29
219	0	2191	29
220	0	1461	29
221	0	939	29
222	0	1304	29
223	0	939	29
224	0	939	29
225	0	626	29
226	0	521	29
227	0	939	29
228	0	678	29
229	0	939	29
230	0	521	29
231	0	574	29
232	0	626	29
