Realization	utility	week	infra.
0	0	626	29
1	0	678	29
2	0	1252	29
3	0	1356	29
4	0	1148	29
4	0	1930	30
4	0	2243	15
5	0	782	29
6	0	1252	29
7	0	1513	29
8	0	1304	29
10	0	678	29
13	0	1826	29
14	0	626	29
15	0	1043	29
16	0	1095	29
17	0	991	29
18	0	1043	29
19	0	1982	29
20	0	939	29
21	0	678	29
22	0	1304	29
23	0	1043	29
24	0	730	29
25	0	2035	29
26	0	1356	29
27	0	730	29
28	0	1356	29
29	0	1617	29
30	0	1774	29
31	0	1200	29
32	0	1304	29
33	0	1669	29
34	0	1408	29
35	0	730	29
36	0	782	29
37	0	2087	29
38	0	1200	29
39	0	1200	29
40	0	574	29
40	0	1774	30
41	0	1408	29
42	0	1043	29
43	0	782	29
45	0	991	29
46	0	1043	29
47	0	1669	29
49	0	834	29
51	0	1878	29
52	0	2243	29
53	0	782	29
53	0	1982	30
53	0	2243	15
55	0	1252	29
56	0	1565	29
57	0	991	29
57	0	1774	30
58	0	939	29
59	0	991	29
61	0	1200	29
62	0	1148	29
62	0	2139	30
63	0	1356	29
64	0	2087	29
65	0	1461	29
66	0	1513	29
67	0	1408	29
68	0	1669	29
69	0	1148	29
71	0	1148	29
73	0	2139	29
74	0	1826	29
75	0	678	29
76	0	1722	29
77	0	2139	29
78	0	1617	29
79	0	1565	29
80	0	1095	29
81	0	1200	29
82	0	1982	29
83	0	1356	29
84	0	1148	29
86	0	1982	29
87	0	1043	29
87	0	1826	30
88	0	1356	29
89	0	1148	29
90	0	1513	29
92	0	730	29
93	0	1722	29
95	0	1826	29
96	0	1617	29
98	0	1826	29
99	0	1930	29
100	0	2139	29
101	0	887	29
102	0	1043	29
103	0	1774	29
104	0	1200	29
106	0	1356	29
106	0	2139	30
107	0	574	29
107	0	2139	30
108	0	1095	29
109	0	1617	29
110	0	730	29
111	0	2087	29
112	0	1878	29
113	0	678	29
114	0	1982	29
115	0	1722	29
116	0	1669	29
117	0	1722	29
118	0	1356	29
119	0	1617	29
120	0	1669	29
122	0	991	29
122	0	2139	30
123	0	1982	29
124	0	678	29
125	0	1148	29
126	0	626	29
127	0	1043	29
