Realization	utility	week	infra.
0	0	730	29
0	0	2243	30
1	0	730	29
2	0	730	29
3	0	1095	29
4	0	730	29
4	0	1826	30
5	0	730	29
6	0	730	29
7	0	730	29
8	0	730	29
9	0	887	29
10	0	730	29
11	0	2243	29
12	0	730	29
13	0	730	29
14	0	991	29
15	0	730	29
16	0	730	29
17	0	730	29
18	0	730	29
19	0	1669	29
20	0	730	29
20	0	2191	30
21	0	730	29
22	0	730	29
23	0	730	29
24	0	730	29
24	0	2295	30
25	0	1408	29
26	0	730	29
27	0	730	29
28	0	730	29
29	0	730	29
30	0	1200	29
31	0	730	29
32	0	1043	29
33	0	730	29
34	0	730	29
35	0	730	29
35	0	2243	30
36	0	730	29
37	0	730	29
38	0	730	29
39	0	730	29
40	0	730	29
40	0	1826	30
41	0	730	29
41	0	2243	30
42	0	730	29
43	0	730	29
44	0	1408	29
45	0	730	29
46	0	730	29
47	0	887	29
48	0	834	29
49	0	730	29
49	0	2191	30
50	0	1356	29
51	0	1148	29
52	0	730	29
53	0	730	29
53	0	1930	30
55	0	730	29
56	0	991	29
57	0	730	29
57	0	1722	30
58	0	730	29
59	0	730	29
59	0	2191	30
60	0	782	29
61	0	730	29
62	0	730	29
62	0	2087	30
63	0	730	29
64	0	1774	29
65	0	730	29
66	0	1252	29
67	0	730	29
68	0	1304	29
69	0	730	29
70	0	730	29
71	0	1043	29
72	0	1669	29
73	0	1408	29
74	0	730	29
75	0	730	29
76	0	1304	29
77	0	1148	29
78	0	1148	29
79	0	730	29
80	0	730	29
81	0	730	29
82	0	730	29
83	0	782	29
84	0	730	29
85	0	1356	29
86	0	782	29
87	0	730	29
87	0	1878	30
88	0	730	29
89	0	730	29
90	0	1252	29
91	0	730	29
92	0	730	29
93	0	1148	29
94	0	1252	29
95	0	730	29
96	0	730	29
97	0	834	29
98	0	1461	29
99	0	730	29
100	0	1043	29
101	0	730	29
102	0	730	29
103	0	730	29
104	0	730	29
105	0	2035	29
106	0	730	29
106	0	1982	30
107	0	730	29
107	0	2087	30
108	0	730	29
109	0	1095	29
110	0	730	29
111	0	730	29
112	0	730	29
113	0	730	29
114	0	730	29
115	0	1304	29
116	0	1304	29
117	0	1252	29
118	0	1095	29
119	0	1095	29
120	0	730	29
121	0	887	29
122	0	730	29
122	0	2035	30
123	0	1617	29
124	0	730	29
125	0	730	29
126	0	730	29
127	0	730	29
128	0	730	29
129	0	834	29
130	0	730	29
131	0	730	29
131	0	1982	30
132	0	730	29
133	0	730	29
134	0	730	29
135	0	730	29
136	0	730	29
136	0	1617	30
137	0	730	29
138	0	730	29
138	0	1878	30
139	0	730	29
139	0	1722	30
140	0	1304	29
141	0	730	29
141	0	1722	30
142	0	730	29
143	0	1200	29
145	0	1095	29
146	0	730	29
147	0	730	29
148	0	1252	29
149	0	730	29
149	0	1982	30
150	0	730	29
150	0	2243	30
151	0	730	29
152	0	730	29
152	0	2087	30
153	0	730	29
154	0	730	29
155	0	730	29
155	0	2087	30
156	0	730	29
156	0	2243	30
158	0	730	29
159	0	991	29
159	0	1930	30
160	0	730	29
161	0	1356	29
162	0	730	29
163	0	782	29
164	0	730	29
165	0	730	29
166	0	1513	29
167	0	939	29
168	0	2243	29
169	0	730	29
170	0	730	29
171	0	730	29
172	0	782	29
173	0	1148	29
174	0	730	29
175	0	730	29
175	0	2139	30
176	0	730	29
177	0	1513	29
178	0	1878	29
179	0	730	29
180	0	834	29
181	0	730	29
182	0	730	29
183	0	730	29
183	0	2191	30
184	0	782	29
185	0	730	29
186	0	2035	29
187	0	730	29
188	0	782	29
189	0	730	29
189	0	2139	30
190	0	834	29
191	0	730	29
192	0	730	29
193	0	730	29
193	0	2295	30
194	0	730	29
196	0	730	29
196	0	1513	30
197	0	2295	29
198	0	730	29
198	0	2295	30
199	0	730	29
199	0	2087	30
200	0	1043	29
201	0	1408	29
202	0	730	29
203	0	730	29
204	0	730	29
205	0	1148	29
206	0	730	29
206	0	1513	30
207	0	730	29
207	0	2139	30
208	0	730	29
209	0	2035	29
210	0	730	29
211	0	1356	29
212	0	730	29
213	0	1461	29
214	0	730	29
215	0	1148	29
216	0	730	29
217	0	1095	29
218	0	730	29
219	0	1930	29
220	0	1200	29
221	0	730	29
222	0	887	29
223	0	730	29
224	0	730	29
225	0	730	29
225	0	1774	30
226	0	730	29
227	0	730	29
228	0	730	29
229	0	730	29
230	0	730	29
231	0	730	29
232	0	730	29
232	0	2191	30
233	0	1200	29
235	0	1304	29
236	0	730	29
237	0	730	29
238	0	782	29
239	0	991	29
240	0	730	29
240	0	1982	30
241	0	730	29
242	0	730	29
242	0	2191	30
243	0	730	29
243	0	1826	30
244	0	730	29
245	0	991	29
